0,ATP Miami - Round 2 Matches,Fri 25 Mar,LIVE,"Taro Daniel
Fabio Fognini",8/11,11/10,2022-03-25 16:43:52.280138
1,ATP Miami - Round 2 Matches,Fri 25 Mar,LIVE,"Juan Manuel Cerundolo
Kevin Anderson",10/3,2/9,2022-03-25 16:43:52.295387
2,ATP Miami - Round 2 Matches,Fri 25 Mar,16:30,"John Isner
Hugo Gaston",1/4,3/1,2022-03-25 16:43:52.310382
3,ATP Miami - Round 2 Matches,Fri 25 Mar,16:30,"Pablo Carreno-Busta
David Goffin",4/9,7/4,2022-03-25 16:43:52.334489
4,ATP Miami - Round 2 Matches,Fri 25 Mar,17:30,"Borna Coric
Alexander Zverev",9/2,1/7,2022-03-25 16:43:52.358545
5,ATP Miami - Round 2 Matches,Fri 25 Mar,18:00,"Diego Schwartzman
Thanasi Kokkinakis",8/11,11/10,2022-03-25 16:43:52.374277
6,ATP Miami - Round 2 Matches,Fri 25 Mar,18:00,"Emil Ruusuvuori
Jannik Sinner",2/1,2/5,2022-03-25 16:43:52.390568
7,ATP Miami - Round 2 Matches,Fri 25 Mar,19:00,"Andrey Rublev
Nick Kyrgios",8/13,13/10,2022-03-25 16:43:52.406008
8,ATP Miami - Round 2 Matches,Fri 25 Mar,19:30,"Denis Kudla
Lorenzo Sonego",13/8,1/2,2022-03-25 16:43:52.421149
9,ATP Miami - Round 2 Matches,Fri 25 Mar,19:30,"Reilly Opelka
Francisco Cerundolo",1/6,4/1,2022-03-25 16:43:52.436135
10,ATP Miami - Round 2 Matches,Fri 25 Mar,21:00,"Casper Ruud
Henri Laaksonen",1/7,9/2,2022-03-25 16:43:52.451419
11,ATP Miami - Round 2 Matches,Fri 25 Mar,21:00,"Daniel Elahi Galan
Alexander Bublik",7/4,4/9,2022-03-25 16:43:52.467125
12,ATP Miami - Round 2 Matches,Fri 25 Mar,21:00,"Oscar Otte
Gael Monfils",3/1,1/4,2022-03-25 16:43:52.482572
13,ATP Miami - Round 2 Matches,Fri 25 Mar,23:00,"Grigor Dimitrov
Mackenzie McDonald",4/7,11/8,2022-03-25 16:43:52.503507
14,ATP Miami - Round 2 Matches,Sat 26 Mar,00:30,"Frances Tiafoe
Brandon Nakashima",1/1,4/5,2022-03-25 16:43:52.519480
15,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Albert Ramos-Vinolas
Sebastian Korda",9/2,1/7,2022-03-25 16:43:52.536841
16,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Arthur Rinderknech
Hubert Hurkacz",5/2,3/10,2022-03-25 16:43:52.556360
17,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Aslan Karatsev
Ugo Humbert",4/6,6/5,2022-03-25 16:43:52.580598
18,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Daniil Medvedev
Andy Murray",1/8,5/1,2022-03-25 16:43:52.597786
19,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Denis Shapovalov
Lloyd Harris",1/2,13/8,2022-03-25 16:43:52.614268
20,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Jordan Thompson
Alex De Minaur",5/2,3/10,2022-03-25 16:43:52.630153
21,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Kamil Majchrzak
Roberto Bautista-Agut",3/1,1/4,2022-03-25 16:43:52.647416
22,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Marin Cilic
Alexei Popyrin",4/9,7/4,2022-03-25 16:43:52.663755
23,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Marton Fucsovics
Carlos Alcaraz",3/1,1/4,2022-03-25 16:43:52.680130
24,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Miomir Kecmanovic
Felix Auger Aliassime",5/2,3/10,2022-03-25 16:43:52.696107
25,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Nikoloz Basilashvili
Jenson Brooksby",12/5,1/3,2022-03-25 16:43:52.712850
26,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Pedro Martinez
Cristian Garin",4/9,7/4,2022-03-25 16:43:52.727147
27,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Stefanos Tsitsipas
Jeffrey John Wolf",1/4,3/1,2022-03-25 16:43:52.744967
28,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Taylor Fritz
Mikhail Kukushkin",2/9,10/3,2022-03-25 16:43:52.760753
29,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Tommy Paul
Karen Khachanov",13/10,8/13,2022-03-25 16:43:52.777783
30,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Yoshihito Nishioka
Daniel Evans",13/8,1/2,2022-03-25 16:43:52.800053
31,WTA Miami - Round 2 Matches,Fri 25 Mar,,"Shelby Rogers
Jelena Ostapenko",,,2022-03-25 16:43:54.289676
32,WTA Miami - Round 2 Matches,Fri 25 Mar,LIVE,"Cori Gauff
Qiang Wang",4/11,11/5,2022-03-25 16:43:54.305961
33,WTA Miami - Round 2 Matches,Fri 25 Mar,LIVE,"Elena Gabriela Ruse
Elena Rybakina",8/1,1/14,2022-03-25 16:43:54.323099
34,WTA Miami - Round 2 Matches,Fri 25 Mar,16:30,"Elise Mertens
Linda Fruhvirtova",2/9,10/3,2022-03-25 16:43:54.340041
35,WTA Miami - Round 2 Matches,Fri 25 Mar,16:30,"Jessica Pegula
Sloane Stephens",1/2,13/8,2022-03-25 16:43:54.357472
36,WTA Miami - Round 2 Matches,Fri 25 Mar,LIVE,"Storm Sanders
Lauren Davis",1/1,4/5,2022-03-25 16:43:54.373964
37,WTA Miami - Round 2 Matches,Fri 25 Mar,18:00,"Beatriz Haddad Maia
Maria Sakkari",7/2,1/5,2022-03-25 16:43:54.390030
38,WTA Miami - Round 2 Matches,Fri 25 Mar,18:00,"Clara Burel
Petra Kvitova",10/3,2/9,2022-03-25 16:43:54.414201
39,WTA Miami - Round 2 Matches,Fri 25 Mar,18:00,"Ludmilla Samsonova
Madison Brengle",4/6,6/5,2022-03-25 16:43:54.444108
40,WTA Miami - Round 2 Matches,Fri 25 Mar,19:30,"Madison Keys
Anhelina Kalinina",2/7,11/4,2022-03-25 16:43:54.460880
41,WTA Miami - Round 2 Matches,Fri 25 Mar,19:30,"Paula Badosa
Marie Bouzkova",1/3,12/5,2022-03-25 16:43:54.477486
42,WTA Miami - Round 2 Matches,Fri 25 Mar,19:30,"Yulia Putintseva
Marketa Vondrousova",7/4,4/9,2022-03-25 16:43:54.493942
43,WTA Miami - Round 2 Matches,Fri 25 Mar,21:00,"Ekaterina Alexandrova
Victoria Azarenka",5/2,3/10,2022-03-25 16:43:54.510535
44,WTA Miami - Round 2 Matches,Fri 25 Mar,23:00,"Viktorija Golubic
Iga Swiatek",7/1,1/12,2022-03-25 16:43:54.526376
45,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Ann Li
Alison Riske",1/1,4/5,2022-03-25 16:43:55.422455
46,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Belinda Bencic
Heather Watson",3/10,5/2,2022-03-25 16:43:55.437186
47,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Danielle Collins
Vera Zvonareva",1/4,3/1,2022-03-25 16:43:55.452685
48,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Irina-Camelia Begu
Aliaksandra Sasnovich",6/5,4/6,2022-03-25 16:43:55.470945
49,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Kaia Kanepi
Ons Jabeur",7/4,4/9,2022-03-25 16:43:55.487042
50,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Karolina Muchova
Naomi Osaka",5/2,3/10,2022-03-25 16:43:55.502886
51,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Katerina Siniakova
Daria Saville",4/5,1/1,2022-03-25 16:43:55.519654
52,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Lucia Bronzetti
Anna Kalinskaya",7/4,4/9,2022-03-25 16:43:55.534904
53,Challenger Biel - Quarter Final Matches,Fri 25 Mar,17:00,"Leandro Riedi
Jurij Rodionov",11/10,4/6,2022-03-25 16:43:55.746920
54,Challenger Lille - Quarter Final Matches,Fri 25 Mar,,"Jonas Forejtek
Malek Jaziri",,,2022-03-25 16:43:56.064271
55,Challenger Lille - Quarter Final Matches,Fri 25 Mar,17:00,"Ricardas Berankis
Alexis Galarneau",3/10,12/5,2022-03-25 16:43:56.079588
56,Challenger Santa Cruz - Quarter Final Matches,Fri 25 Mar,21:00,"Daniel Dutra Da Silva
Marcelo Tomas Barrios Vera",11/4,1/4,2022-03-25 16:43:56.585866
57,Challenger Santa Cruz - Quarter Final Matches,Fri 25 Mar,21:00,"Paul Jubb
Hernan Casanova",4/11,2/1,2022-03-25 16:43:56.602248
58,Challenger Santa Cruz - Quarter Final Matches,Fri 25 Mar,22:30,"Facundo Mena
Juan Pablo Varillas",4/1,1/6,2022-03-25 16:43:56.619302
59,Challenger Santa Cruz - Quarter Final Matches,Fri 25 Mar,23:00,"Genaro Alberto Olivieri
Pablo Cuevas",7/4,2/5,2022-03-25 16:43:56.635868
60,Challenger Zadar - Semi-Finals,Sat 26 Mar,10:00,"Manuel Guinard
Flavio Cobolli",1/2,6/4,2022-03-25 16:43:56.957993
61,Challenger Zadar - Semi-Finals,Sat 26 Mar,11:30,"Carlos Sanchez Jover
Daniel Michalski",5/4,4/7,2022-03-25 16:43:56.974556
62,ATP Miami MD - Round 2 Matches,Sat 26 Mar,15:00,"Khachanov/Rublev
Kokkinakis/Kyrgios",6/4,1/2,2022-03-25 16:43:57.204424
63,ATP Miami MD - Round 1 Matches,Fri 25 Mar,16:30,"Ebden/Purcell
De Minaur/Ramos-Vinolas",1/5,10/3,2022-03-25 16:43:58.509451
64,ATP Miami MD - Round 1 Matches,Fri 25 Mar,18:00,"Delbonis/Gonzalez
Murray/Soares",2/1,4/11,2022-03-25 16:43:58.524942
65,ATP Miami MD - Round 1 Matches,Fri 25 Mar,18:00,"Mektic/Pavic
Basilashvili/Djere",1/10,6/1,2022-03-25 16:43:58.541488
66,ATP Miami MD - Round 1 Matches,Fri 25 Mar,19:30,"Bopanna/Shapovalov
Arevalo/Rojer",4/5,10/11,2022-03-25 16:43:58.558508
67,ATP Miami MD - Round 1 Matches,Fri 25 Mar,21:00,"Harris/Middelkoop
Koolhof/Skupski",6/4,1/2,2022-03-25 16:43:58.574737
68,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Behar/Escobar
Martinez/Sonego",4/7,5/4,2022-03-25 16:43:58.599976
69,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Brkic/Cacic
Opelka/Sinner",1/1,8/11,2022-03-25 16:43:58.628405
70,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Gille/Vliegen
Dodig/Melo",1/1,8/11,2022-03-25 16:43:58.651525
71,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Glasspool/Venus
Ram/Salisbury",2/1,4/11,2022-03-25 16:43:58.673093
72,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Klaasen/Mclachlan
Granollers/Zeballos",13/8,4/9,2022-03-25 16:43:58.694071
73,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Mahut/Martin
Krajicek/Roger-Vasselin",8/11,1/1,2022-03-25 16:43:58.712266
74,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Peers/Polasek
Bolelli/Fognini",8/13,6/5,2022-03-25 16:43:58.732556
75,WTA Miami WD - Round 1 Matches,Fri 25 Mar,,"Fernandez/Neel
Flipkens/Mirza",,,2022-03-25 16:44:00.078404
76,WTA Miami WD - Round 1 Matches,Fri 25 Mar,19:30,"Begu/Niculescu
Rosolska/Routliffe",2/5,7/4,2022-03-25 16:44:00.096157
77,WTA Miami WD - Round 1 Matches,Fri 25 Mar,21:00,"Panova/Rodionova
Siniakova/Sanders",7/1,1/12,2022-03-25 16:44:00.112154
78,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Badosa/Sabalenka
Danilina/Haddad Maia",1/1,8/11,2022-03-25 16:44:00.128231
79,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Bencic/Konjuh
Kalinina/Rybakina",5/6,5/6,2022-03-25 16:44:00.143892
80,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Cornet/Teichmann
Schreiber/Klepac",5/4,4/7,2022-03-25 16:44:00.160404
81,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Dabrowski/Olmos
Marozava/Santamaria",1/5,10/3,2022-03-25 16:44:00.178097
82,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Guarachi/Yifan Xu
Kichenok/Olaru",4/6,11/10,2022-03-25 16:44:00.194599
83,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Krueger/Montgomery
Stosur/Zhang",9/2,1/7,2022-03-25 16:44:00.210023
84,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Kudermetova/Mertens
Paolini/Zidansek",1/6,4/1,2022-03-25 16:44:00.226201
85,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Muhammad/Shibahara
Bouzkova/Hradecka",8/13,6/5,2022-03-25 16:44:00.241630
86,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Siegemund/Zvonareva
Dzalamidze/Eikeri",1/5,10/3,2022-03-25 16:44:00.256769
87,Challenger Santa Cruz MD - Quarter Final Matches,Fri 25 Mar,Play Suspended,"Duran/Romboli
Casanova/R Taverna",4/1,1/6,2022-03-25 16:44:00.560353
88,Challenger Santa Cruz MD - Quarter Final Matches,Fri 25 Mar,Play Suspended,"Barrientos/Reyes-Varela
Dellien/P Angelo",1/50,18/1,2022-03-25 16:44:00.575593
0,ATP Miami - Round 2 Matches,Fri 25 Mar,,"Denis Kudla
Lorenzo Sonego",,,2022-03-26 00:24:10.229634
1,ATP Miami - Round 2 Matches,Fri 25 Mar,LIVE,"Daniel Elahi Galan
Alexander Bublik",8/1,1/14,2022-03-26 00:24:10.248748
2,ATP Miami - Round 2 Matches,Fri 25 Mar,,"Oscar Otte
Gael Monfils",,,2022-03-26 00:24:10.265914
3,ATP Miami - Round 2 Matches,Fri 25 Mar,,"Casper Ruud
Henri Laaksonen",1/7,9/2,2022-03-26 00:24:10.282632
4,ATP Miami - Round 2 Matches,Fri 25 Mar,,"Grigor Dimitrov
Mackenzie McDonald",4/7,11/8,2022-03-26 00:24:10.300956
5,ATP Miami - Round 2 Matches,Sat 26 Mar,00:30,"Frances Tiafoe
Brandon Nakashima",1/1,4/5,2022-03-26 00:24:10.318037
6,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Jordan Thompson
Alex De Minaur",3/1,1/4,2022-03-26 00:24:10.343215
7,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Kamil Majchrzak
Roberto Bautista-Agut",3/1,1/4,2022-03-26 00:24:10.369116
8,ATP Miami - Round 2 Matches,Sat 26 Mar,15:00,"Tommy Paul
Karen Khachanov",11/10,8/11,2022-03-26 00:24:10.385719
9,ATP Miami - Round 2 Matches,Sat 26 Mar,16:00,"Daniil Medvedev
Andy Murray",1/8,5/1,2022-03-26 00:24:10.403096
10,ATP Miami - Round 2 Matches,Sat 26 Mar,16:30,"Arthur Rinderknech
Hubert Hurkacz",12/5,1/3,2022-03-26 00:24:10.420629
11,ATP Miami - Round 2 Matches,Sat 26 Mar,16:30,"Pedro Martinez
Cristian Garin",4/9,7/4,2022-03-26 00:24:10.437452
12,ATP Miami - Round 2 Matches,Sat 26 Mar,16:30,"Yoshihito Nishioka
Daniel Evans",13/8,1/2,2022-03-26 00:24:10.453541
13,ATP Miami - Round 2 Matches,Sat 26 Mar,18:00,"Albert Ramos-Vinolas
Sebastian Korda",9/2,1/7,2022-03-26 00:24:10.471059
14,ATP Miami - Round 2 Matches,Sat 26 Mar,18:00,"Aslan Karatsev
Ugo Humbert",4/6,6/5,2022-03-26 00:24:10.487178
15,ATP Miami - Round 2 Matches,Sat 26 Mar,18:00,"Miomir Kecmanovic
Felix Auger Aliassime",5/2,3/10,2022-03-26 00:24:10.503899
16,ATP Miami - Round 2 Matches,Sat 26 Mar,19:30,"Denis Shapovalov
Lloyd Harris",1/2,13/8,2022-03-26 00:24:10.520419
17,ATP Miami - Round 2 Matches,Sat 26 Mar,19:30,"Nikoloz Basilashvili
Jenson Brooksby",12/5,1/3,2022-03-26 00:24:10.537246
18,ATP Miami - Round 2 Matches,Sat 26 Mar,19:30,"Taylor Fritz
Mikhail Kukushkin",2/9,10/3,2022-03-26 00:24:10.553629
19,ATP Miami - Round 2 Matches,Sat 26 Mar,21:00,"Marin Cilic
Alexei Popyrin",4/9,7/4,2022-03-26 00:24:10.571944
20,ATP Miami - Round 2 Matches,Sat 26 Mar,21:00,"Marton Fucsovics
Carlos Alcaraz",10/3,2/9,2022-03-26 00:24:10.589407
21,ATP Miami - Round 2 Matches,Sat 26 Mar,23:00,"Stefanos Tsitsipas
Jeffrey John Wolf",1/4,3/1,2022-03-26 00:24:10.609853
22,WTA Miami - Round 2 Matches,Fri 25 Mar,,"Paula Badosa
Marie Bouzkova",,,2022-03-26 00:24:11.217051
23,WTA Miami - Round 2 Matches,Fri 25 Mar,,"Viktorija Golubic
Iga Swiatek",,,2022-03-26 00:24:11.235951
24,WTA Miami - Round 2 Matches,Fri 25 Mar,23:45,"Ekaterina Alexandrova
Victoria Azarenka",5/2,3/10,2022-03-26 00:24:11.255214
25,WTA Miami - Round 2 Matches,Fri 25 Mar,LIVE,"Madison Keys
Anhelina Kalinina",1/20,10/1,2022-03-26 00:24:11.276062
26,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Ann Li
Alison Riske",1/1,4/5,2022-03-26 00:24:12.222803
27,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Belinda Bencic
Heather Watson",3/10,5/2,2022-03-26 00:24:12.240185
28,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Danielle Collins
Vera Zvonareva",1/4,3/1,2022-03-26 00:24:12.261024
29,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Irina-Camelia Begu
Aliaksandra Sasnovich",6/5,4/6,2022-03-26 00:24:12.278376
30,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Kaia Kanepi
Ons Jabeur",7/4,4/9,2022-03-26 00:24:12.295296
31,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Karolina Muchova
Naomi Osaka",5/2,3/10,2022-03-26 00:24:12.311386
32,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Katerina Siniakova
Daria Saville",4/5,1/1,2022-03-26 00:24:12.329256
33,WTA Miami - Round 3 Matches,Sat 26 Mar,15:00,"Lucia Bronzetti
Anna Kalinskaya",7/4,4/9,2022-03-26 00:24:12.346218
34,Challenger Biel - Semi-Finals,Sat 26 Mar,11:00,"Dominic Stephan Stricker
Kacper Zuk",8/13,6/5,2022-03-26 00:24:12.568398
35,Challenger Santa Cruz - Quarter Final Matches,Fri 25 Mar,LIVE,"Genaro Alberto Olivieri
Pablo Cuevas",8/13,6/5,2022-03-26 00:24:12.797053
36,Challenger Zadar - Semi-Finals,Sat 26 Mar,10:00,"Manuel Guinard
Flavio Cobolli",1/2,6/4,2022-03-26 00:24:13.133972
37,Challenger Zadar - Semi-Finals,Sat 26 Mar,11:30,"Carlos Sanchez Jover
Daniel Michalski",6/4,1/2,2022-03-26 00:24:13.151986
38,ATP Miami MD - Round 2 Matches,Sat 26 Mar,15:00,"Khachanov/Rublev
Kokkinakis/Kyrgios",6/4,1/2,2022-03-26 00:24:13.413694
39,ATP Miami MD - Round 1 Matches,Fri 25 Mar,,"Harris/Middelkoop
Koolhof/Skupski",,,2022-03-26 00:24:14.426754
40,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Behar/Escobar
Martinez/Sonego",4/7,5/4,2022-03-26 00:24:14.444836
41,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Brkic/Cacic
Opelka/Sinner",1/1,8/11,2022-03-26 00:24:14.463922
42,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Gille/Vliegen
Dodig/Melo",1/1,8/11,2022-03-26 00:24:14.482870
43,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Glasspool/Venus
Ram/Salisbury",2/1,4/11,2022-03-26 00:24:14.502355
44,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Klaasen/Mclachlan
Granollers/Zeballos",13/8,4/9,2022-03-26 00:24:14.521107
45,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Mahut/Martin
Krajicek/Roger-Vasselin",8/11,1/1,2022-03-26 00:24:14.541051
46,ATP Miami MD - Round 1 Matches,Sat 26 Mar,15:00,"Peers/Polasek
Bolelli/Fognini",8/13,6/5,2022-03-26 00:24:14.559275
47,WTA Miami WD - Round 1 Matches,Fri 25 Mar,,"Panova/Rodionova
Linette/Sorribes Tormo",,,2022-03-26 00:24:15.779369
48,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Badosa/Sabalenka
Danilina/Haddad Maia",1/1,8/11,2022-03-26 00:24:15.800683
49,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Bencic/Konjuh
Kalinina/Rybakina",5/6,5/6,2022-03-26 00:24:15.818429
50,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Cornet/Teichmann
Schreiber/Klepac",5/4,4/7,2022-03-26 00:24:15.835984
51,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Dabrowski/Olmos
Marozava/Santamaria",1/5,10/3,2022-03-26 00:24:15.851597
52,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Guarachi/Yifan Xu
Kichenok/Olaru",4/6,11/10,2022-03-26 00:24:15.867869
53,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Krueger/Montgomery
Stosur/Zhang",9/2,1/7,2022-03-26 00:24:15.883193
54,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Kudermetova/Mertens
Paolini/Zidansek",1/6,4/1,2022-03-26 00:24:15.899123
55,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Muhammad/Shibahara
Bouzkova/Hradecka",8/13,6/5,2022-03-26 00:24:15.916221
56,WTA Miami WD - Round 1 Matches,Sat 26 Mar,12:00,"Siegemund/Zvonareva
Dzalamidze/Eikeri",1/5,10/3,2022-03-26 00:24:15.934214
